idResultado,matriculaAlumno,matriculaProfesor,idMateria,idNivel,idTiempo,empleoAlumno,empleoProfesor,calificacionMateriaAlumno,categoriaEvaluacionProfesor
2021,2020010113,2003096586,1005,101,14,0,1,7,2
2022,2020010113,2003096586,1005,101,15,0,1,8,2
2023,2020010113,1997096584,1006,101,13,0,0,6,3
2024,2020010113,1997096584,1006,101,14,0,0,9,4
2025,2020010113,1997096584,1006,101,15,0,0,9,3
2026,2020010113,1997096584,1007,101,13,0,0,10,3
2027,2020010113,1997096584,1007,101,14,0,0,7,2
2028,2020010113,1997096584,1007,101,15,0,0,8,2
2029,2020010113,1997096584,1008,101,13,0,0,6,1
2030,2020010113,1997096584,1008,101,14,0,0,10,4
2031,2020010113,1997096584,1008,101,15,0,0,9,1
2032,2020010113,2000096585,1009,101,13,0,1,8,1
2033,2020010113,2000096585,1009,101,14,0,1,8,1
2034,2020010113,2000096585,1009,101,15,0,1,10,1
2035,2020010113,2003096583,2001,102,16,0,1,10,2
2036,2020010113,2003096583,2001,102,17,0,1,6,2
2037,2020010113,2003096583,2001,102,18,0,1,8,2
2038,2020010113,2003096582,2002,102,16,0,0,10,2
2039,2020010113,2003096582,2002,102,17,0,0,7,2
2040,2020010113,2003096582,2002,102,18,0,0,8,3
2041,2020010113,2003096582,2003,102,16,0,0,7,3
2042,2020010113,2003096582,2003,102,17,0,0,8,3
2043,2020010113,2003096582,2003,102,18,0,0,8,1
2044,2020010113,2003096582,2004,102,16,0,0,7,1
2045,2020010113,2003096582,2004,102,17,0,0,8,4
2046,2020010113,2003096582,2004,102,18,0,0,10,3
2047,2020010113,2003096582,2005,102,16,0,0,8,2
2048,2020010113,2003096582,2005,102,17,0,0,10,3
2049,2020010113,2003096582,2005,102,18,0,0,10,2
2050,2020010113,2003096582,2006,102,16,0,0,8,1
2051,2020010113,2003096582,2006,102,17,0,0,8,3
2052,2020010113,2003096582,2006,102,18,0,0,7,3
2053,2020010113,2003096583,2007,102,16,0,1,7,1
2054,2020010113,2003096583,2007,102,17,0,1,9,2
2055,2020010113,2003096583,2007,102,18,0,1,8,2
2056,2020010113,2000096581,2008,102,16,0,0,6,2
2057,2020010113,2000096581,2008,102,17,0,0,8,2
2058,2020010113,2000096581,2008,102,18,0,0,8,2
2059,2020010113,2000096581,2009,102,16,0,0,7,2
2060,2020010113,2000096581,2009,102,17,0,0,8,3
2061,2020010113,2000096581,2009,102,18,0,0,6,3
2062,2020010113,2003096578,3021,303,19,0,0,10,2
2063,2020010113,2003096578,3021,303,20,0,0,6,3
2064,2020010113,2003096578,3021,303,21,0,0,8,4
2065,2020010113,1997096580,3022,303,19,0,1,9,2
2066,2020010113,1997096580,3022,303,20,0,1,10,2
2067,2020010113,1997096580,3022,303,21,0,1,9,1
2068,2020010113,1999096579,3023,303,19,0,0,10,2
2069,2020010113,1999096579,3023,303,20,0,0,8,2
2070,2020010113,1999096579,3023,303,21,0,0,10,3
2071,2020010113,1999096579,3024,303,19,0,0,6,3
2072,2020010113,1999096579,3024,303,20,0,0,9,4
2073,2020010113,1999096579,3024,303,21,0,0,9,4
2074,2020010113,1999096579,3025,303,19,0,0,7,2
2075,2020010113,1999096579,3025,303,20,0,0,6,4
2076,2020010113,1999096579,3025,303,21,0,0,6,1
2077,2020010113,2003096578,3026,303,19,0,0,10,3
2078,2020010113,2003096578,3026,303,20,0,0,6,3
2079,2020010113,2003096578,3026,303,21,0,0,7,4
2080,2020010113,2003096578,3027,303,19,0,0,7,2
2081,2020010113,2003096578,3027,303,20,0,0,7,4
2082,2020010113,2003096578,3027,303,21,0,0,6,3
2083,2020010113,1997096580,3028,303,19,0,1,9,2
2084,2020010113,1997096580,3028,303,20,0,1,6,1
2085,2020010113,1997096580,3028,303,21,0,1,9,2
2086,2020010113,1999096579,3029,303,19,0,0,7,4
2087,2020010113,1999096579,3029,303,20,0,0,9,3
2088,2020010113,1999096579,3029,303,21,0,0,6,4
2089,2020010113,1999096579,3030,303,19,0,0,9,2
2090,2020010113,1999096579,3030,303,20,0,0,8,3
2091,2020010113,1999096579,3030,303,21,0,0,8,2
2092,2020010113,1999096579,4021,304,22,0,0,6,3
2093,2020010113,1999096579,4021,304,23,0,0,7,4
2094,2020010113,1999096579,4021,304,24,0,0,6,1
2095,2020010113,1999096579,4022,304,22,0,0,10,3
2096,2020010113,1999096579,4022,304,23,0,0,6,3
2097,2020010113,1999096579,4022,304,24,0,0,10,1
2098,2020010113,1999096579,4023,304,22,0,0,9,4
2099,2020010113,1999096579,4023,304,23,0,0,9,2
2100,2020010113,1999096579,4023,304,24,0,0,8,2
2101,2020010113,1999096579,4024,304,22,0,0,6,3
2102,2020010113,1999096579,4024,304,23,0,0,10,4
2103,2020010113,1999096579,4024,304,24,0,0,10,1
2104,2020010113,1999096579,4025,304,22,0,0,9,3
2105,2020010113,1999096579,4025,304,23,0,0,9,1
2106,2020010113,1999096579,4025,304,24,0,0,6,3
2107,2020010113,1999096579,4026,304,22,0,0,8,3
2108,2020010113,1999096579,4026,304,23,0,0,7,4
2109,2020010113,1999096579,4026,304,24,0,0,7,4
2110,2020010113,1999096579,4027,304,22,0,0,10,1
2111,2020010113,1999096579,4027,304,23,0,0,6,3
2112,2020010113,1999096579,4027,304,24,0,0,6,4
2113,2020010113,1999096579,4028,304,22,0,0,9,3
2114,2020010113,1999096579,4028,304,23,0,0,7,1
2115,2020010113,1999096579,4028,304,24,0,0,7,1
2116,2020010113,1992096572,5021,305,25,0,1,7,1
2117,2020010113,1992096572,5021,305,26,0,1,7,1
2118,2020010113,1992096572,5021,305,27,0,1,8,2
2119,2020010113,1988096573,5022,305,25,0,0,7,1
2120,2020010113,1988096573,5022,305,26,0,0,8,4
2121,2020010113,1988096573,5022,305,27,0,0,8,2
2122,2020010113,2002096574,5023,305,25,0,1,7,1
2123,2020010113,2002096574,5023,305,26,0,1,8,2
2124,2020010113,2002096574,5023,305,27,0,1,6,2
2125,2020010113,1992096572,5024,305,25,0,1,6,1
2126,2020010113,1992096572,5024,305,26,0,1,10,2
2127,2020010113,1992096572,5024,305,27,0,1,8,2
2128,2020010113,2002096574,5025,305,25,0,1,7,2
2129,2020010113,2002096574,5025,305,26,0,1,9,2
2130,2020010113,2002096574,5025,305,27,0,1,7,2
2131,2020010113,2002096574,5026,305,25,0,1,6,2
2132,2020010113,2002096574,5026,305,26,0,1,9,1
2133,2020010113,2002096574,5026,305,27,0,1,8,2
2134,2020010113,2002096574,5027,305,25,0,1,6,2
2135,2020010113,2002096574,5027,305,26,0,1,7,2
2136,2020010113,2002096574,5027,305,27,0,1,6,1
2137,2020010113,1992096572,5028,305,25,0,1,10,1
2138,2020010113,1992096572,5028,305,26,0,1,6,1
2139,2020010113,1992096572,5028,305,27,0,1,7,2
2140,2020010113,1990096567,6021,306,28,0,0,9,3
2141,2020010113,1990096567,6021,306,29,0,0,7,4
2142,2020010113,1990096567,6021,306,30,0,0,7,1
2143,2020010113,1999096570,6022,306,28,0,1,10,1
2144,2020010113,1999096570,6022,306,29,0,1,9,1
2145,2020010113,1999096570,6022,306,30,0,1,9,1
2146,2020010113,1984096568,6023,306,28,0,1,6,1
2147,2020010113,1984096568,6023,306,29,0,1,6,1
2148,2020010113,1984096568,6023,306,30,0,1,8,2
2149,2020010113,1996096569,6024,306,28,0,0,6,3
2150,2020010113,1996096569,6024,306,29,0,0,10,4
2151,2020010113,1996096569,6024,306,30,0,0,9,1
2152,2020010113,1987096571,6025,306,28,0,0,6,3
2153,2020010113,1987096571,6025,306,29,0,0,7,2
2154,2020010113,1987096571,6025,306,30,0,0,10,4
2155,2020010113,1987096571,6026,306,28,0,0,7,3
2156,2020010113,1987096571,6026,306,29,0,0,8,2
2157,2020010113,1987096571,6026,306,30,0,0,6,2
2158,2020010113,1984096568,6027,306,28,0,1,8,2
2159,2020010113,1984096568,6027,306,29,0,1,6,1
2160,2020010113,1984096568,6027,306,30,0,1,10,2
2161,2020010113,1984096568,6028,306,28,0,1,7,2
2162,2020010113,1984096568,6028,306,29,0,1,10,1
2163,2020010113,1984096568,6028,306,30,0,1,8,1
2164,2020010114,1997096584,1001,101,13,0,0,9,1
2165,2020010114,1997096584,1001,101,14,0,0,6,1
2166,2020010114,1997096584,1001,101,15,0,0,9,4
2167,2020010114,2003096586,1002,101,13,0,1,7,2
2168,2020010114,2003096586,1002,101,14,0,1,6,1
2169,2020010114,2003096586,1002,101,15,0,1,8,2
2170,2020010114,2003096586,1003,101,13,0,1,8,1
2171,2020010114,2003096586,1003,101,14,0,1,8,1
2172,2020010114,2003096586,1003,101,15,0,1,8,2
2173,2020010114,2000096585,1004,101,16,0,1,8,2
2174,2020010114,2000096585,1004,101,17,0,1,10,1
2175,2020010114,2000096585,1004,101,18,0,1,10,1
2176,2020010114,2000096585,1005,101,13,0,1,7,2
2177,2020010114,2000096585,1005,101,14,0,1,8,2
2178,2020010114,2000096585,1005,101,15,0,1,8,1
2179,2020010114,1997096584,1006,101,13,0,0,10,2
2180,2020010114,1997096584,1006,101,14,0,0,10,3
2181,2020010114,1997096584,1006,101,15,0,0,7,1
2182,2020010114,2000096585,1007,101,13,0,1,8,2
2183,2020010114,2000096585,1007,101,14,0,1,9,2
2184,2020010114,2000096585,1007,101,15,0,1,9,2
2185,2020010114,2003096586,1008,101,13,0,1,7,1
2186,2020010114,2003096586,1008,101,14,0,1,9,2
2187,2020010114,2003096586,1008,101,15,0,1,10,1
2188,2020010114,1997096584,1009,101,13,0,0,8,3
2189,2020010114,1997096584,1009,101,14,0,0,10,2
2190,2020010114,1997096584,1009,101,15,0,0,10,3
2191,2020010114,2000096581,2001,102,16,0,0,8,1
2192,2020010114,2000096581,2001,102,17,0,0,7,2
2193,2020010114,2000096581,2001,102,18,0,0,10,2
2194,2020010114,2003096583,2002,102,16,0,1,6,1
2195,2020010114,2003096583,2002,102,17,0,1,9,1
2196,2020010114,2003096583,2002,102,18,0,1,9,1
2197,2020010114,2000096581,2003,102,16,0,0,7,1
2198,2020010114,2000096581,2003,102,17,0,0,7,1
2199,2020010114,2000096581,2003,102,18,0,0,9,1
2200,2020010114,2000096581,2004,102,16,0,0,10,3
2201,2020010114,2000096581,2004,102,17,0,0,8,4
2202,2020010114,2000096581,2004,102,18,0,0,10,2
2203,2020010114,2003096582,2005,102,16,0,0,7,1
2204,2020010114,2003096582,2005,102,17,0,0,6,4
2205,2020010114,2003096582,2005,102,18,0,0,9,1
2206,2020010114,2003096582,2006,102,16,0,0,8,4
2207,2020010114,2003096582,2006,102,17,0,0,7,4
2208,2020010114,2003096582,2006,102,18,0,0,9,2
2209,2020010114,2003096582,2007,102,16,0,0,6,1
2210,2020010114,2003096582,2007,102,17,0,0,9,3
2211,2020010114,2003096582,2007,102,18,0,0,7,1
2212,2020010114,2003096582,2008,102,16,0,0,9,4
2213,2020010114,2003096582,2008,102,17,0,0,7,2
2214,2020010114,2003096582,2008,102,18,0,0,7,1
2215,2020010114,2000096581,2009,102,16,0,0,8,3
2216,2020010114,2000096581,2009,102,17,0,0,10,1
2217,2020010114,2000096581,2009,102,18,0,0,10,4
2218,2020010114,1997096580,3021,303,19,0,1,7,2
2219,2020010114,1997096580,3021,303,20,0,1,8,2
2220,2020010114,1997096580,3021,303,21,0,1,9,1
2221,2020010114,1997096580,3022,303,19,0,1,10,1
2222,2020010114,1997096580,3022,303,20,0,1,10,1
2223,2020010114,1997096580,3022,303,21,0,1,9,1
2224,2020010114,1997096580,3023,303,19,0,1,7,1
2225,2020010114,1997096580,3023,303,20,0,1,6,1
2226,2020010114,1997096580,3023,303,21,0,1,10,1
2227,2020010114,1999096579,3024,303,19,0,0,9,1
2228,2020010114,1999096579,3024,303,20,0,0,9,1
2229,2020010114,1999096579,3024,303,21,0,0,10,4
2230,2020010114,1999096579,3025,303,19,0,0,6,1
2231,2020010114,1999096579,3025,303,20,0,0,9,1
2232,2020010114,1999096579,3025,303,21,0,0,7,3
2233,2020010114,2003096578,3026,303,19,0,0,10,1
2234,2020010114,2003096578,3026,303,20,0,0,7,1
2235,2020010114,2003096578,3026,303,21,0,0,7,3
2236,2020010114,2003096578,3027,303,19,0,0,9,3
2237,2020010114,2003096578,3027,303,20,0,0,6,3
2238,2020010114,2003096578,3027,303,21,0,0,10,1
2239,2020010114,1997096580,3028,303,19,0,1,8,2
2240,2020010114,1997096580,3028,303,20,0,1,10,2
2241,2020010114,1997096580,3028,303,21,0,1,10,1
2242,2020010114,2003096578,3029,303,19,0,0,6,1
2243,2020010114,2003096578,3029,303,20,0,0,8,1
2244,2020010114,2003096578,3029,303,21,0,0,6,1
2245,2020010114,1997096580,3030,303,19,0,1,10,2
2246,2020010114,1997096580,3030,303,20,0,1,9,2
2247,2020010114,1997096580,3030,303,21,0,1,6,2
2248,2020010114,1997096580,4021,304,22,0,1,8,2
2249,2020010114,1997096580,4021,304,23,0,1,9,1
2250,2020010114,1997096580,4021,304,24,0,1,10,1
2251,2020010114,1997096580,4022,304,22,0,1,10,2
2252,2020010114,1997096580,4022,304,23,0,1,8,1
2253,2020010114,1997096580,4022,304,24,0,1,7,1
2254,2020010114,1997096580,4023,304,22,0,1,10,1
2255,2020010114,1997096580,4023,304,23,0,1,6,2
2256,2020010114,1997096580,4023,304,24,0,1,10,1
2257,2020010114,1997096580,4024,304,22,0,1,7,2
2258,2020010114,1997096580,4024,304,23,0,1,9,2
2259,2020010114,1997096580,4024,304,24,0,1,7,1
2260,2020010114,1997096580,4025,304,22,0,1,6,2
2261,2020010114,1997096580,4025,304,23,0,1,8,2
2262,2020010114,1997096580,4025,304,24,0,1,8,2
2263,2020010114,1997096580,4026,304,22,0,1,8,1
2264,2020010114,1997096580,4026,304,23,0,1,6,1
2265,2020010114,1997096580,4026,304,24,0,1,7,1
2266,2020010114,1997096580,4027,304,22,0,1,8,1
2267,2020010114,1997096580,4027,304,23,0,1,9,2
2268,2020010114,1997096580,4027,304,24,0,1,6,2
2269,2020010114,1997096580,4028,304,22,0,1,7,2
2270,2020010114,1997096580,4028,304,23,0,1,7,1
2271,2020010114,1997096580,4028,304,24,0,1,9,1
2272,2020010114,1992096572,5021,305,25,0,1,10,2
2273,2020010114,1992096572,5021,305,26,0,1,10,1
2274,2020010114,1992096572,5021,305,27,0,1,9,1
2275,2020010114,1992096572,5022,305,25,0,1,9,2
2276,2020010114,1992096572,5022,305,26,0,1,10,1
2277,2020010114,1992096572,5022,305,27,0,1,7,2
2278,2020010114,1988096573,5023,305,25,0,0,9,4
2279,2020010114,1988096573,5023,305,26,0,0,6,1
2280,2020010114,1988096573,5023,305,27,0,0,6,2
2281,2020010114,1992096572,5024,305,25,0,1,6,1
2282,2020010114,1992096572,5024,305,26,0,1,10,1
2283,2020010114,1992096572,5024,305,27,0,1,7,1
2284,2020010114,2002096574,5025,305,25,0,1,9,1
2285,2020010114,2002096574,5025,305,26,0,1,9,2
2286,2020010114,2002096574,5025,305,27,0,1,8,2
2287,2020010114,2002096574,5026,305,25,0,1,7,1
2288,2020010114,2002096574,5026,305,26,0,1,6,1
2289,2020010114,2002096574,5026,305,27,0,1,7,1
2290,2020010114,1992096572,5027,305,25,0,1,10,2
2291,2020010114,1992096572,5027,305,26,0,1,7,2
2292,2020010114,1992096572,5027,305,27,0,1,9,1
2293,2020010114,2002096574,5028,305,25,0,1,9,2
2294,2020010114,2002096574,5028,305,26,0,1,7,2
2295,2020010114,2002096574,5028,305,27,0,1,8,2
2296,2020010114,1996096569,6021,306,28,0,0,10,1
2297,2020010114,1996096569,6021,306,29,0,0,8,4
2298,2020010114,1996096569,6021,306,30,0,0,6,4
2299,2020010114,1990096567,6022,306,28,0,0,10,4
2300,2020010114,1990096567,6022,306,29,0,0,7,1
2301,2020010114,1990096567,6022,306,30,0,0,6,3
2302,2020010114,1990096567,6023,306,28,0,0,6,1
2303,2020010114,1990096567,6023,306,29,0,0,8,4
2304,2020010114,1990096567,6023,306,30,0,0,6,2
2305,2020010114,1996096569,6024,306,28,0,0,10,4
2306,2020010114,1996096569,6024,306,29,0,0,6,1
2307,2020010114,1996096569,6024,306,30,0,0,9,2
2308,2020010114,1999096570,6025,306,28,0,1,7,1
2309,2020010114,1999096570,6025,306,29,0,1,9,2
2310,2020010114,1999096570,6025,306,30,0,1,10,2
2311,2020010114,1999096570,6026,306,28,0,1,6,2
2312,2020010114,1999096570,6026,306,29,0,1,6,2
2313,2020010114,1999096570,6026,306,30,0,1,10,2
2314,2020010114,1996096569,6027,306,28,0,0,8,3
2315,2020010114,1996096569,6027,306,29,0,0,9,3
2316,2020010114,1996096569,6027,306,30,0,0,7,4
2317,2020010114,1996096569,6028,306,28,0,0,8,1
2318,2020010114,1996096569,6028,306,29,0,0,7,1
2319,2020010114,1996096569,6028,306,30,0,0,7,2
2320,2021010115,2003096586,1001,101,19,0,1,7,1
2321,2021010115,2003096586,1001,101,20,0,1,7,1
2322,2021010115,2003096586,1001,101,21,0,1,7,2
2323,2021010115,1997096584,1002,101,19,0,0,9,3
2324,2021010115,1997096584,1002,101,20,0,0,6,1
2325,2021010115,1997096584,1002,101,21,0,0,6,3
2326,2021010115,2000096585,1003,101,19,0,1,6,1
2327,2021010115,2000096585,1003,101,20,0,1,8,1
2328,2021010115,2000096585,1003,101,21,0,1,9,1
2329,2021010115,1997096584,1004,101,19,0,0,8,4
2330,2021010115,1997096584,1004,101,20,0,0,9,3
2331,2021010115,1997096584,1004,101,21,0,0,9,1
2332,2021010115,2003096586,1005,101,19,0,1,8,1
2333,2021010115,2003096586,1005,101,20,0,1,8,1
2334,2021010115,2003096586,1005,101,21,0,1,8,1
2335,2021010115,2000096585,1006,101,19,0,1,10,2
2336,2021010115,2000096585,1006,101,20,0,1,9,2
2337,2021010115,2000096585,1006,101,21,0,1,7,2
2338,2021010115,2000096585,1007,101,19,0,1,9,1
2339,2021010115,2000096585,1007,101,20,0,1,8,2
2340,2021010115,2000096585,1007,101,21,0,1,6,2
2341,2021010115,2000096585,1008,101,19,0,1,7,1
2342,2021010115,2000096585,1008,101,20,0,1,7,2
2343,2021010115,2000096585,1008,101,21,0,1,10,2
2344,2021010115,1997096584,1009,101,19,0,0,8,3
2345,2021010115,1997096584,1009,101,20,0,0,9,3
2346,2021010115,1997096584,1009,101,21,0,0,8,4
2347,2021010115,2003096583,2001,102,22,0,1,7,1
2348,2021010115,2003096583,2001,102,23,0,1,6,2
2349,2021010115,2003096583,2001,102,24,0,1,6,1
2350,2021010115,2003096582,2002,102,22,0,0,9,4
2351,2021010115,2003096582,2002,102,23,0,0,10,1
2352,2021010115,2003096582,2002,102,24,0,0,8,2
2353,2021010115,2000096581,2003,102,22,0,0,8,1
2354,2021010115,2000096581,2003,102,23,0,0,8,1
2355,2021010115,2000096581,2003,102,24,0,0,8,4
2356,2021010115,2003096583,2004,102,22,0,1,6,2
2357,2021010115,2003096583,2004,102,23,0,1,10,1
2358,2021010115,2003096583,2004,102,24,0,1,9,1
2359,2021010115,2003096583,2005,102,22,0,1,9,2
2360,2021010115,2003096583,2005,102,23,0,1,6,1
2361,2021010115,2003096583,2005,102,24,0,1,7,1
2362,2021010115,2003096583,2006,102,22,0,1,7,2
2363,2021010115,2003096583,2006,102,23,0,1,7,1
2364,2021010115,2003096583,2006,102,24,0,1,7,1
2365,2021010115,2003096583,2007,102,22,0,1,8,1
2366,2021010115,2003096583,2007,102,23,0,1,8,2
2367,2021010115,2003096583,2007,102,24,0,1,9,2
2368,2021010115,2003096582,2008,102,22,0,0,8,4
2369,2021010115,2003096582,2008,102,23,0,0,9,1
2370,2021010115,2003096582,2008,102,24,0,0,8,1
2371,2021010115,2003096583,2009,102,22,0,1,8,2
2372,2021010115,2003096583,2009,102,23,0,1,7,1
2373,2021010115,2003096583,2009,102,24,0,1,7,2
2374,2021010115,2003096578,3001,203,25,0,0,10,3
2375,2021010115,2003096578,3001,203,26,0,0,6,3
2376,2021010115,2003096578,3001,203,27,0,0,8,2
2377,2021010115,1999096579,3002,203,25,0,0,9,2
2378,2021010115,1999096579,3002,203,26,0,0,9,1
2379,2021010115,1999096579,3002,203,27,0,0,8,3
2380,2021010115,1999096579,3003,203,25,0,0,6,3
2381,2021010115,1999096579,3003,203,26,0,0,9,4
2382,2021010115,1999096579,3003,203,27,0,0,7,3
2383,2021010115,1997096580,3004,203,25,0,1,8,1
2384,2021010115,1997096580,3004,203,26,0,1,9,2
2385,2021010115,1997096580,3004,203,27,0,1,8,1
2386,2021010115,1997096580,3005,203,25,0,1,8,2
2387,2021010115,1997096580,3005,203,26,0,1,10,2
2388,2021010115,1997096580,3005,203,27,0,1,8,1
2389,2021010115,1997096580,3006,203,25,0,1,7,2
2390,2021010115,1997096580,3006,203,26,0,1,6,1
2391,2021010115,1997096580,3006,203,27,0,1,10,1
2392,2021010115,1999096579,3007,203,25,0,0,6,3
2393,2021010115,1999096579,3007,203,26,0,0,6,4
2394,2021010115,1999096579,3007,203,27,0,0,8,4
2395,2021010115,1999096579,3008,203,25,0,0,6,1
2396,2021010115,1999096579,3008,203,26,0,0,10,2
2397,2021010115,1999096579,3008,203,27,0,0,7,4
2398,2021010115,2003096578,3009,203,25,0,0,9,2
2399,2021010115,2003096578,3009,203,26,0,0,9,2
2400,2021010115,2003096578,3009,203,27,0,0,6,1
2401,2021010115,2003096578,3010,203,25,0,0,9,3
2402,2021010115,2003096578,3010,203,26,0,0,6,3
2403,2021010115,2003096578,3010,203,27,0,0,6,1
2404,2021010115,2005096577,4001,204,28,0,1,10,1
2405,2021010115,2005096577,4001,204,29,0,1,8,1
2406,2021010115,2005096577,4001,204,30,0,1,7,2
2407,2021010115,2000096575,4002,204,28,0,0,10,2
2408,2021010115,2000096575,4002,204,29,0,0,8,2
2409,2021010115,2000096575,4002,204,30,0,0,9,2
2410,2021010115,2000096575,4003,204,28,0,0,6,2
2411,2021010115,2000096575,4003,204,29,0,0,9,4
2412,2021010115,2000096575,4003,204,30,0,0,8,3
2413,2021010115,2005096577,4004,204,28,0,1,9,1
2414,2021010115,2005096577,4004,204,29,0,1,6,2
2415,2021010115,2005096577,4004,204,30,0,1,9,1
2416,2021010115,2005096577,4005,204,28,0,1,6,1
2417,2021010115,2005096577,4005,204,29,0,1,7,1
2418,2021010115,2005096577,4005,204,30,0,1,7,2
2419,2021010115,2000096575,4006,204,28,0,0,10,3
2420,2021010115,2000096575,4006,204,29,0,0,10,1
2421,2021010115,2000096575,4006,204,30,0,0,8,2
2422,2021010115,2000096575,4007,204,28,0,0,8,4
2423,2021010115,2000096575,4007,204,29,0,0,10,2
2424,2021010115,2000096575,4007,204,30,0,0,10,3
2425,2021010115,2005096576,4008,204,28,0,0,8,4
2426,2021010115,2005096576,4008,204,29,0,0,10,1
2427,2021010115,2005096576,4008,204,30,0,0,6,3
2428,2021010115,2005096577,4009,204,28,0,1,8,1
2429,2021010115,2005096577,4009,204,29,0,1,10,1
2430,2021010115,2005096577,4009,204,30,0,1,6,1
2431,2021010115,2005096576,4010,204,28,0,0,9,4
2432,2021010115,2005096576,4010,204,29,0,0,7,3
2433,2021010115,2005096576,4010,204,30,0,0,8,3
2434,2021010116,2000096585,1001,101,19,0,1,8,1
2435,2021010116,2000096585,1001,101,20,0,1,8,2
2436,2021010116,2000096585,1001,101,21,0,1,6,1
2437,2021010116,2003096586,1002,101,19,0,1,8,2
2438,2021010116,2003096586,1002,101,20,0,1,9,2
2439,2021010116,2003096586,1002,101,21,0,1,10,1
2440,2021010116,2003096586,1003,101,19,0,1,6,1
2441,2021010116,2003096586,1003,101,20,0,1,6,2
2442,2021010116,2003096586,1003,101,21,0,1,9,1
2443,2021010116,1997096584,1004,101,19,0,0,8,4
2444,2021010116,1997096584,1004,101,20,0,0,9,3
2445,2021010116,1997096584,1004,101,21,0,0,10,4
2446,2021010116,2003096586,1005,101,19,0,1,9,2
2447,2021010116,2003096586,1005,101,20,0,1,10,1
2448,2021010116,2003096586,1005,101,21,0,1,10,2
2449,2021010116,1997096584,1006,101,19,0,0,10,4
2450,2021010116,1997096584,1006,101,20,0,0,9,4
2451,2021010116,1997096584,1006,101,21,0,0,8,3
2452,2021010116,2000096585,1007,101,19,0,1,6,2
2453,2021010116,2000096585,1007,101,20,0,1,7,1
2454,2021010116,2000096585,1007,101,21,0,1,9,1
2455,2021010116,2000096585,1008,101,19,0,1,10,2
2456,2021010116,2000096585,1008,101,20,0,1,8,1
2457,2021010116,2000096585,1008,101,21,0,1,9,1
2458,2021010116,2000096585,1009,101,19,0,1,8,2
2459,2021010116,2000096585,1009,101,20,0,1,9,1
2460,2021010116,2000096585,1009,101,21,0,1,7,2
2461,2021010116,2000096581,2001,102,22,0,0,7,4
2462,2021010116,2000096581,2001,102,23,0,0,6,1
2463,2021010116,2000096581,2001,102,24,0,0,6,1
2464,2021010116,2003096583,2002,102,22,0,1,10,2
2465,2021010116,2003096583,2002,102,23,0,1,8,1
2466,2021010116,2003096583,2002,102,24,0,1,6,1
2467,2021010116,2000096581,2003,102,22,0,0,9,3
2468,2021010116,2000096581,2003,102,23,0,0,6,4
2469,2021010116,2000096581,2003,102,24,0,0,6,4
2470,2021010116,2003096582,2004,102,22,0,0,10,4
2471,2021010116,2003096582,2004,102,23,0,0,7,3
2472,2021010116,2003096582,2004,102,24,0,0,6,2
2473,2021010116,2003096583,2005,102,22,0,1,6,1
2474,2021010116,2003096583,2005,102,23,0,1,8,2
2475,2021010116,2003096583,2005,102,24,0,1,10,1
2476,2021010116,2003096583,2006,102,22,0,1,6,1
2477,2021010116,2003096583,2006,102,23,0,1,7,1
2478,2021010116,2003096583,2006,102,24,0,1,8,1
2479,2021010116,2003096582,2007,102,22,0,0,10,1
2480,2021010116,2003096582,2007,102,23,0,0,10,2
2481,2021010116,2003096582,2007,102,24,0,0,7,4
2482,2021010116,2003096582,2008,102,22,0,0,10,1
2483,2021010116,2003096582,2008,102,23,0,0,10,2
2484,2021010116,2003096582,2008,102,24,0,0,8,3
2485,2021010116,2003096583,2009,102,22,0,1,10,2
2486,2021010116,2003096583,2009,102,23,0,1,6,1
2487,2021010116,2003096583,2009,102,24,0,1,9,1
2488,2021010116,1999096579,3001,203,25,0,0,8,4
2489,2021010116,1999096579,3001,203,26,0,0,9,4
2490,2021010116,1999096579,3001,203,27,0,0,9,4
2491,2021010116,1999096579,3002,203,25,0,0,8,4
2492,2021010116,1999096579,3002,203,26,0,0,6,3
2493,2021010116,1999096579,3002,203,27,0,0,7,3
2494,2021010116,1997096580,3003,203,25,0,1,9,2
2495,2021010116,1997096580,3003,203,26,0,1,7,1
2496,2021010116,1997096580,3003,203,27,0,1,9,1
2497,2021010116,1997096580,3004,203,25,0,1,7,2
2498,2021010116,1997096580,3004,203,26,0,1,6,2
2499,2021010116,1997096580,3004,203,27,0,1,6,1
2500,2021010116,2003096578,3005,203,25,0,0,7,3
2501,2021010116,2003096578,3005,203,26,0,0,10,4
2502,2021010116,2003096578,3005,203,27,0,0,7,1
2503,2021010116,1999096579,3006,203,25,0,0,9,2
2504,2021010116,1999096579,3006,203,26,0,0,9,3
2505,2021010116,1999096579,3006,203,27,0,0,10,4
2506,2021010116,2003096578,3007,203,25,0,0,8,3
2507,2021010116,2003096578,3007,203,26,0,0,8,2
2508,2021010116,2003096578,3007,203,27,0,0,8,4
2509,2021010116,1997096580,3008,203,25,0,1,6,1
2510,2021010116,1997096580,3008,203,26,0,1,7,1
2511,2021010116,1997096580,3008,203,27,0,1,6,2
2512,2021010116,2003096578,3009,203,25,0,0,6,4
2513,2021010116,2003096578,3009,203,26,0,0,6,3
2514,2021010116,2003096578,3009,203,27,0,0,9,1
2515,2021010116,1999096579,3010,203,25,0,0,8,3
2516,2021010116,1999096579,3010,203,26,0,0,6,3
2517,2021010116,1999096579,3010,203,27,0,0,8,4
